timestamp,task_id,task_name,task_size,cycles_per_bit,deadline,src_node,dst_node,trust_score,execution_success,execution_time,energy_consumed,deadline_met,is_dst_malicious
2.26,18,t18,120,75.0,66,5,2,0.6664378286526079,True,7.5771155214058385,1.1047693793017772,True,False
2.29,19,t19,220,150.0,93,3,7,0.6902237673015648,True,33.544845130631984,2.098768297318098,True,False
2.39,20,t20,300,1200.0,71,2,7,0.7312680977704792,False,414.32823504687946,3.206720339760623,False,False
2.49,21,t21,300,250.0,79,1,3,0.7012308588242016,True,69.92741841810694,2.9358647290681614,True,True
2.54,22,t22,170,100.0,61,0,4,0.763383598555767,True,17.816358090684567,1.566954297814444,True,False
2.78,23,t23,120,75.0,84,0,4,0.7635465932513182,True,9.59149378216171,1.1699720797485946,True,False
2.88,24,t24,270,1000.0,61,2,7,0.7258994024817363,False,322.5600603162151,2.7665700050825133,False,False
2.89,25,t25,220,150.0,91,2,7,0.7206380810987684,True,28.250682125126414,2.0673062826531923,True,False
3.01,26,t26,270,1000.0,67,7,1,0.7098720818827687,False,307.1905020133743,2.8700081862538243,False,False
3.04,27,t27,300,250.0,86,7,6,0.6881153654077131,False,88.56538234959763,2.8956463980681004,False,False
3.37,28,t28,270,900.0,61,1,5,0.7120832837151304,True,231.61366277756036,2.9327856183771663,True,True
3.4,29,t29,270,200.0,26,4,3,0.7173731892458212,True,51.0667302223546,2.524970650594331,True,True
3.53,30,t30,170,100.0,41,1,2,0.708782548088081,True,17.297963447592746,1.662198260236112,True,False
3.69,31,t31,270,1000.0,86,5,2,0.6686912538977375,False,301.41623107909186,2.950715881051348,False,False
3.7,32,t32,170,500.0,32,2,7,0.7216559861434596,False,72.53263817330846,1.7141500827733496,False,False
3.72,33,t33,300,250.0,67,7,3,0.7592427309686242,True,82.3079789962374,2.7975287886898164,True,True
3.72,34,t34,170,100.0,43,6,7,0.6518963101911728,True,19.12743204022371,1.8609089403551888,True,False
3.85,35,t35,220,150.0,56,6,7,0.6544405658055311,True,30.971852889878942,2.175540510784822,True,False
3.88,36,t36,270,1000.0,66,2,7,0.7164795330872572,False,223.96750406948024,2.9091029669276787,False,False
3.95,37,t37,120,75.0,95,0,6,0.6989572065717645,True,8.3631178148482,1.085452638569459,True,False
4.01,38,t38,270,200.0,33,7,3,0.7594885430159184,True,58.316489246856406,2.6931224318434106,True,True
4.06,39,t39,80,50.0,37,4,5,0.7388520427259612,True,4.211775213778201,0.8773950381131779,True,True
4.2,40,t40,120,75.0,54,6,3,0.7433087891142786,True,8.807452084687657,1.2948324693411202,True,True
4.25,41,t41,170,100.0,43,0,6,0.7004087291069959,True,16.406126280690927,1.77776436895255,True,False
4.45,42,t42,300,250.0,91,0,4,0.7637063280529586,True,72.06307937479764,2.7495266472156943,True,False
5.03,43,t43,220,900.0,40,5,7,0.6641482474427888,False,185.97518560393834,2.41902461665596,False,False
5.17,44,t44,300,250.0,89,4,5,0.7396571836896237,True,70.62652853738886,2.7602983458468757,True,True
5.66,45,t45,220,150.0,60,1,5,0.7132722847074945,True,34.206104264479656,2.3613797050090293,True,True
5.71,46,t46,120,75.0,26,3,2,0.7565832090933063,True,8.556569743047945,1.214773490693389,True,False
5.72,47,t47,300,1000.0,24,2,7,0.7114066090921787,False,335.5376761437625,3.016619161560142,False,False
5.8,48,t48,270,200.0,36,0,6,0.7018312211915226,False,59.39835918398259,2.936711923025564,False,False
5.91,49,t49,270,200.0,35,2,4,0.6971937727826273,False,62.69508831928432,2.942580255367348,False,False
6.1,50,t50,300,1000.0,64,7,3,0.7597294388222667,True,313.8798119250768,3.23235426128532,True,True
6.33,51,t51,270,200.0,62,1,2,0.7101890789445012,True,60.041482669036995,2.6809163232175948,True,False
6.38,52,t52,270,200.0,40,2,4,0.6926580791451565,False,47.39022442581193,2.5555341427268616,False,False
6.53,53,t53,220,900.0,37,0,2,0.7233356403396737,False,185.25306396300627,2.3722277771202287,False,False
6.61,54,t54,270,200.0,40,3,7,0.6918499586222001,False,63.51547972772519,2.7056572056028156,False,False
6.74,55,t55,120,75.0,93,0,4,0.7638628681585661,True,9.290644928251139,1.2523605882575308,True,False
6.81,56,t56,120,75.0,98,1,2,0.711567479183793,True,9.638620091664563,1.3008410983808356,True,False
6.84,57,t57,170,100.0,94,0,2,0.7182771093510621,True,19.73369635311558,1.812558859313253,True,False
6.85,58,t58,300,1200.0,83,7,1,0.7049313069117801,False,343.84934827116734,3.2257396161213405,False,False
7.06,59,t59,220,150.0,50,6,4,0.724706003873542,True,32.44613620779025,2.2030032377678146,True,False
7.39,60,t60,80,50.0,89,7,3,0.759965516712488,True,3.9364968510886915,0.8752539608570692,True,True
7.47,61,t61,80,50.0,56,2,4,0.6882130993804352,True,3.534137103860654,0.761011674802351,True,False
7.72,62,t62,80,50.0,49,3,4,0.7651440865468525,True,4.375656639454929,0.7811795791031607,True,False
8.02,63,t63,270,200.0,99,4,7,0.7974817878374504,True,50.845918610238684,2.4391405684702554,True,False
8.29,64,t64,270,200.0,48,0,6,0.6970512634343589,False,59.38567315621469,2.8839056556632627,False,False
8.3,65,t65,170,100.0,75,0,4,0.7640162774620615,True,16.15512165729495,1.588993845540754,True,False
8.31,66,t66,170,100.0,76,6,7,0.6569339363076023,True,18.36424981928641,1.869699503359873,True,False
8.52,67,t67,80,50.0,92,0,6,0.6923669048323384,True,3.388843219979134,0.7995947577602399,True,False
8.56,68,t68,80,50.0,90,6,7,0.6593774393996321,True,3.5456535562347398,0.8205546273260742,True,False
8.59,69,t69,120,75.0,29,4,7,0.7971143338988832,True,9.385923755374298,1.2248302889650071,True,False
8.92,70,t70,220,150.0,88,1,2,0.712918311418299,True,39.20634819374917,2.17476893378314,True,False
9.02,71,t71,170,700.0,27,2,3,0.7912959427666141,False,388.50119155084326,4.687661712407598,False,True
9.2,72,t72,170,100.0,59,6,7,0.6617720724298213,True,18.12239592063817,1.818476092730964,True,False
9.25,73,t73,300,250.0,36,4,5,0.7404462218340131,True,70.66860649468202,2.8750213133840385,True,True
9.39,74,t74,220,150.0,59,1,3,0.6981408368147632,False,94.68103410598042,5.133886173387081,False,True
9.52,75,t75,170,100.0,61,2,7,0.7064351435770019,True,20.124463504699065,1.7368821282417979,True,False
9.6,76,t76,220,150.0,57,1,5,0.7144375056800112,True,30.567016977976728,2.0106670035571343,True,True
9.73,77,t77,220,900.0,82,1,3,0.6803562018966498,False,573.1031574661837,6.038398913244722,False,True
9.83,78,t78,80,50.0,85,3,7,0.6872696261164227,True,3.8042046469829565,0.8120688999660102,True,False
9.96,79,t79,120,75.0,40,0,4,0.7641666185794869,True,10.449100346108647,1.172084775651116,True,False
10.14,80,t80,270,200.0,83,2,4,0.6900310192110083,True,47.36454864771265,2.6292276412543822,True,False
10.22,81,t81,220,150.0,82,7,1,0.7000893474402111,True,36.3345993236716,2.0909119641801346,True,False
10.43,82,t82,170,100.0,83,4,5,0.7412194792155147,True,16.413144151513084,1.5921417958235116,True,True
10.51,83,t83,220,700.0,75,1,7,0.6663430332425287,False,175.2527396731882,2.135025332292688,False,False
10.54,84,t84,80,50.0,97,4,7,0.7967542290390873,True,4.64641453550226,0.8749350697926994,True,False
10.67,85,t85,80,50.0,57,7,6,0.6837612399177407,True,4.583478627302883,0.8546826811408249,True,False
10.71,86,t86,300,1000.0,99,3,2,0.7570337267296221,False,254.08936846554639,2.7581313608040583,False,False
10.89,87,t87,220,150.0,40,7,3,0.7427095180015469,False,128.83357784940935,4.992026849213418,False,True
11.03,88,t88,220,150.0,22,0,2,0.7194937489822227,False,27.854247595042647,2.034300719565334,False,False
11.16,89,t89,170,100.0,54,7,3,0.7238819943081826,False,55.06325081612295,4.904184392263578,False,True
11.34,90,t90,220,150.0,62,7,6,0.6856681969375678,True,34.18535946706248,2.022703980922059,True,False
11.36,91,t91,300,1200.0,90,3,4,0.7654233866340973,False,398.9848814809486,3.0095873029624136,False,False
11.58,92,t92,120,75.0,59,5,2,0.6647256106379646,True,8.750352499968121,1.2366543746426555,True,False
11.86,93,t93,220,700.0,95,7,3,0.7054310210886855,False,599.199711716557,4.350626474024908,False,True
12.12,94,t94,270,1000.0,38,3,7,0.688954900260761,False,235.4114391723321,2.717733341389305,False,False
12.24,95,t95,120,75.0,71,2,7,0.7077371073721285,True,8.554269638612078,1.1960010986620084,True,False
12.26,96,t96,220,150.0,36,3,2,0.7513012340132115,False,37.87467951388179,2.329012551206865,False,False
12.26,97,t97,270,200.0,87,0,6,0.6939502334023583,True,45.3709779313441,2.5516176872790957,True,False
12.36,98,t98,80,50.0,40,0,4,0.7643139528745638,True,3.2358242688863332,0.7884995896501874,True,False
12.47,99,t99,270,1000.0,64,5,1,0.663118723791646,False,239.22734398314836,2.4922622038435582,False,False
12.54,100,t100,300,1000.0,62,2,4,0.69181258064497,False,349.5713073103498,3.004614495256842,False,False
12.89,101,t101,80,50.0,59,6,3,0.7134509777957928,True,3.7025263230303835,0.8510044827302203,True,True
13.14,102,t102,80,50.0,45,0,4,0.7644583404837392,True,3.5146183067404206,0.8443606839268858,True,False
13.44,103,t103,170,500.0,94,4,5,0.7419772714493862,True,82.1080972667298,1.8200136344158175,True,True
13.44,104,t104,270,200.0,44,3,4,0.7595231007195972,False,49.17191916228809,2.4928469884380573,False,False
13.47,105,t105,120,75.0,80,7,1,0.7015182271580737,True,8.288767685188148,1.2619597045761528,True,False
13.66,106,t106,300,250.0,37,3,7,0.6844324689222124,False,76.01357209410705,3.2416414368810957,False,False
13.75,107,t107,170,500.0,72,2,7,0.7090130318913526,True,71.8119516632403,1.7422921853789084,True,False
13.76,108,t108,80,50.0,93,5,2,0.6670132802433871,True,3.9336834034584554,0.8536576199380262,True,False
13.83,109,t109,220,150.0,53,6,3,0.7147641400580588,True,34.19087915201471,2.397664839309599,True,True
13.88,110,t110,300,250.0,23,1,5,0.7155794222330777,True,79.23538271184172,2.826862563376028,True,True
13.93,111,t111,120,75.0,22,1,2,0.7142421270081148,True,10.457641177008586,1.1762805522442812,True,False
14.0,112,t112,270,200.0,97,2,7,0.7102634379201921,True,60.783495403446985,2.897786943346184,True,False
14.0,113,t113,220,900.0,86,5,2,0.6692551964567013,False,187.33740607657634,2.0606707071145713,False,False
14.11,114,t114,220,150.0,76,7,3,0.6899950673335785,True,32.39023594928457,2.127201541588348,True,True
14.22,115,t115,170,700.0,65,4,6,0.7128503455962276,False,98.24277891696025,1.8145280055195214,False,False
14.7,116,t116,120,75.0,38,3,2,0.7456833911511291,False,9.634562392844394,1.1775723709941017,True,False
14.81,117,t117,120,75.0,74,4,5,0.7427199078385803,True,8.339195204494635,1.1383610482164803,True,True
14.83,118,t118,170,100.0,49,3,7,0.6800004862104349,True,19.76888705366105,1.5897547627306496,True,False
15.01,119,t119,300,1200.0,78,7,1,0.7029185292815788,False,329.42200171296315,2.7504118232506705,False,False
15.03,120,t120,80,50.0,52,3,4,0.7537408205233871,True,4.628770091725357,0.8257101100753581,True,False
15.16,122,t122,80,50.0,81,3,4,0.7542481859311012,True,4.6298899964929054,0.7362452477382919,True,False
15.16,121,t121,270,200.0,66,6,3,0.7160510390750795,True,57.100314209074654,2.587393567477897,True,True
15.35,123,t123,300,1000.0,29,1,7,0.662272839244345,False,352.1020512331059,3.2332736307600647,False,False
15.54,124,t124,300,250.0,86,3,7,0.6818311431528928,True,72.36269517199793,3.0573663918875034,True,False
15.64,125,t125,80,50.0,57,0,2,0.7145120558207602,True,3.5936644362637087,0.7717376476901507,True,False
15.74,126,t126,300,1200.0,86,6,3,0.7173122001117597,True,355.82986424378765,3.2558638116032235,True,True
15.74,127,t127,170,700.0,90,5,2,0.665278274345749,False,133.28924252513016,1.7262617605594532,False,False
15.78,128,t128,300,250.0,28,0,6,0.6955018954009778,False,68.3934971522763,2.7656970173896687,False,False
16.0,129,t129,220,150.0,56,6,4,0.7257940656142531,True,31.70771999294081,2.036905885987044,True,False
16.05,130,t130,170,100.0,30,2,3,0.743366891604849,True,15.878339507803213,1.6337829155630839,True,True
16.3,131,t131,270,200.0,74,7,3,0.6916258326535737,True,50.81544432514243,2.8187055185455283,True,True
16.42,132,t132,270,1000.0,45,2,4,0.6873845108502524,False,311.1362200003592,2.7785292740080965,False,False
16.96,133,t133,120,75.0,20,0,4,0.764599840340731,True,8.092810064726285,1.3081286419600306,True,False
17.05,134,t134,270,200.0,57,1,2,0.7155394662861344,False,62.633772564521294,2.631233005999562,False,False
17.12,135,t135,270,200.0,50,2,7,0.711488835828455,False,53.92349727439323,2.7363611415833677,False,False
17.34,136,t136,170,700.0,43,1,7,0.6582840491261247,False,120.0116619355788,1.7152130886237704,False,False
17.39,137,t137,270,1000.0,48,0,6,0.690848524159625,False,263.199091893744,2.961094273018344,False,False
17.4,138,t138,80,50.0,45,0,6,0.6862882203430992,True,4.1348010795273975,0.8066567251647294,True,False
17.6,139,t139,80,50.0,42,0,6,0.6879931226029038,True,4.063936968425884,0.8329570598680626,True,False
17.62,140,t140,300,250.0,51,7,3,0.6932239826671689,True,77.8982522834494,3.0648761750979703,True,True
17.71,141,t141,170,100.0,66,3,7,0.6836251869565017,True,19.021249586895213,1.8537658241579391,True,False
17.81,142,t142,270,200.0,59,1,4,0.6561580694280672,True,48.02013078160873,2.7874850856188886,True,False
17.9,143,t143,220,150.0,61,5,2,0.6613808906770159,False,30.29308740657193,2.155306277375734,True,False
17.95,144,t144,270,200.0,89,6,3,0.7185481379277063,True,57.28097158517388,2.4868406501587383,True,True
18.08,145,t145,170,500.0,30,7,1,0.6981168253626139,False,73.86191982388914,1.781264077691021,False,False
18.23,146,t146,120,75.0,72,4,7,0.7964013262764874,True,9.719169527686384,1.1977136147072647,True,False
18.28,147,t147,120,75.0,77,0,4,0.764738510200583,True,7.493254625383412,1.1674484363446997,True,False
18.31,148,t148,270,1000.0,32,7,1,0.6934111555220284,False,217.8942450810401,2.541964125770535,False,False
18.55,149,t149,220,700.0,38,6,3,0.7197593569873341,True,168.44098163924673,2.2276439597065765,True,True
18.69,150,t150,170,500.0,37,4,5,0.7434476914999905,True,76.68239670371072,1.705609180743247,True,True
18.84,151,t151,80,50.0,80,1,5,0.7166985004550829,False,9.111876900945642,2.202795686659815,False,True
18.85,152,t152,300,250.0,42,2,3,0.7440817355909338,False,273.5665224947931,7.7259000520507595,False,True
18.85,153,t153,270,200.0,73,2,3,0.725378282697297,False,196.86009761885083,4.368422284302194,False,True
18.87,154,t154,270,1000.0,56,5,7,0.6602734643121148,False,262.2884710568943,2.5453227650418033,False,False
19.46,155,t155,300,250.0,57,4,6,0.7080015205024849,False,81.48759085098477,2.8924425913706635,False,False
19.58,156,t156,170,100.0,98,0,6,0.6896639268175124,True,14.946410553101437,1.6936458874288918,True,False
19.9,157,t157,170,100.0,35,6,7,0.6641188127994067,True,16.604840235829812,1.7063421619186925,True,False
20.07,158,t158,170,100.0,25,7,6,0.6875370148169982,True,14.043060902610032,1.6748169310649974,True,False
20.32,159,t159,80,50.0,93,7,3,0.6862661789611447,False,15.220855406964588,1.4564512144509592,False,True
20.34,160,t160,120,75.0,90,2,7,0.7065157257785526,True,10.264995329731482,1.2486261237224574,True,False
20.48,161,t161,300,250.0,93,5,7,0.6564761768440542,True,60.331553359146895,3.219893267131849,True,False
20.58,162,t162,120,75.0,38,4,5,0.7391268829165908,False,23.531685566632856,2.200335119561808,False,True
20.76,163,t163,300,250.0,31,6,7,0.6664186183616003,False,72.0653050900823,2.847973813284837,False,False
21.02,164,t164,80,50.0,94,2,3,0.705570682702484,False,8.758950374579907,1.7713419460015325,False,True
21.09,165,t165,220,150.0,47,3,4,0.754745404030661,True,39.54951251628734,2.0036936099541407,True,False
21.11,166,t166,170,700.0,20,7,6,0.6893684563388401,False,142.40303240172452,1.5749931154944359,False,False
21.17,167,t167,220,700.0,97,7,6,0.6849892690302452,False,183.747875783586,2.060549865038808,False,False
21.29,168,t168,220,150.0,99,3,7,0.6853833498840384,True,34.70839300791142,2.3917582239066775,True,False
21.46,169,t169,300,250.0,62,6,3,0.7032212577246685,False,187.82621765123824,8.138691516102579,False,True
21.57,170,t170,170,100.0,80,1,4,0.6586170898576877,True,14.971520823809232,1.7490005789549397,True,False
21.88,171,t171,270,200.0,26,2,7,0.7078160779296482,False,48.64950689892666,2.9591678889151085,False,False
22.33,172,t172,220,150.0,78,7,6,0.680697665467822,True,30.969948200913322,2.3311420949347874,True,False
22.36,173,t173,170,100.0,81,1,4,0.6610269298787158,True,14.8183630174446,1.7469330220071355,True,False
22.41,174,t174,300,250.0,33,0,6,0.6913013149478289,False,81.42674088150955,3.031633884277623,False,False
22.44,175,t175,300,1000.0,56,3,7,0.6871063495530242,False,309.2787638473702,3.1270327232401383,False,False
22.47,176,t176,170,100.0,31,4,7,0.7960554815691394,True,20.215458790774715,1.5973815866450278,True,False
22.64,177,t177,300,1000.0,63,6,4,0.7268603661201497,False,301.23468697645416,2.9590544106757535,False,False
22.72,178,t178,300,250.0,65,0,4,0.764874406663238,False,75.55801906524626,3.0825392390163597,False,False
22.8,179,t179,80,50.0,44,6,7,0.6624984278125502,True,3.4665650476951875,0.8144842997709754,True,False
22.8,180,t180,80,50.0,95,1,2,0.7106368587785935,True,3.8999546983844953,0.7653151951059138,True,False
22.94,181,t181,220,150.0,28,1,2,0.7120063034212035,False,35.07559041457599,2.0355717728810507,False,False
23.19,182,t182,170,100.0,27,6,4,0.7217313406159286,True,15.047755914069874,1.6010040552493148,True,False
23.5,183,t183,120,75.0,49,1,5,0.6960702598370615,False,20.993802692681093,2.3290271375941876,False,True
23.57,184,t184,220,900.0,59,6,7,0.664830641074481,False,227.4787070761041,1.9904844264966421,False,False
23.69,185,t185,270,200.0,75,2,4,0.6830450024514292,True,59.45756313676793,2.4922869518475537,True,False
24.05,186,t186,220,150.0,61,7,3,0.6633938465754644,False,89.36714200748818,5.510568056246727,False,True
24.15,187,t187,300,1200.0,69,7,2,0.6473144905501991,False,409.49092400292545,2.7532737308568977,False,False
24.22,188,t188,120,75.0,88,7,3,0.6461526363106218,True,9.76775884437572,1.1654143024986654,True,True
24.38,189,t189,270,200.0,90,7,3,0.648660250251076,True,57.61623351154695,2.609628090635633,True,True
24.4,190,t190,270,900.0,47,6,3,0.6810364959187717,True,257.1265649456919,2.8009570868227587,True,True
24.54,191,t191,270,900.0,29,6,3,0.682997947818578,True,260.8170951347344,2.653222323722471,True,True
24.63,192,t192,80,50.0,82,3,2,0.7401779051462883,True,4.673311733919161,0.8181674118252515,True,False
24.68,193,t193,270,200.0,40,1,4,0.6633885730993233,False,49.60204739445774,2.8321115205364626,False,False
24.82,194,t194,220,900.0,39,3,2,0.7409565288615445,False,161.41807964937135,2.342492195582696,False,False
24.9,195,t195,80,50.0,27,6,4,0.7228788956217919,True,4.3385296062327585,0.7955160934029085,True,False
25.29,196,t196,300,250.0,79,2,7,0.702916423037722,True,70.49329907382223,2.900460402540624,True,False
25.29,197,t197,270,200.0,20,7,3,0.6511177119127213,True,55.92100361858031,2.5339368965402986,True,True
25.41,198,t198,270,1000.0,67,4,7,0.7957165537559384,False,234.27565817247577,2.468352908958007,False,False
25.49,199,t199,120,75.0,71,5,2,0.6575614546816574,True,8.133826153679502,1.2778508742487733,True,False
25.73,200,t200,80,50.0,98,3,7,0.6826208892286304,True,3.664617599774234,0.7283466456329056,True,False
25.8,201,t201,300,250.0,35,4,5,0.7192158383530939,False,244.54446359439555,4.642909499835751,False,True
25.89,202,t202,120,75.0,57,7,1,0.6887995990782544,True,9.863667157907905,1.200598205634894,True,False
25.91,203,t203,120,75.0,40,5,7,0.6589288351253549,True,9.951794758830328,1.3098518109984114,True,False
25.92,204,t204,270,900.0,79,4,6,0.703249671910617,False,207.56383815592258,2.505525903548803,False,False
25.95,205,t205,220,700.0,78,7,1,0.690454273763356,False,137.52614070304153,2.3905313199626823,False,False
26.03,206,t206,270,900.0,79,4,5,0.7036557034042138,False,600.2519100070011,6.081658092302359,False,True
26.1,207,t207,220,150.0,44,4,7,0.7892104044990015,True,37.47454962235526,2.3237407328528694,True,False
26.21,208,t208,220,150.0,98,2,3,0.6807293534122981,True,34.53601307790393,2.3398349937771594,True,True
26.23,209,t209,120,75.0,74,6,3,0.6849201706803884,True,9.496695493299617,1.2125092873832435,True,True
26.27,210,t210,220,150.0,42,0,2,0.7158039965225267,True,28.120566381231445,2.060234358993166,True,False
26.28,211,t211,170,100.0,50,5,1,0.6591130159824797,True,15.027276803100076,1.775558780627377,True,False
26.29,212,t212,80,50.0,76,0,2,0.7170700984102579,True,3.500290634818962,0.8066344429348284,True,False
26.38,213,t213,220,900.0,24,3,7,0.6843991381107245,False,209.37511072606964,2.4168434643487933,False,False
26.44,214,t214,170,100.0,87,0,4,0.75883358519664,True,17.659618991035146,1.8590901049798232,True,False
26.73,215,t215,120,75.0,80,1,5,0.6749726046632302,False,22.47948772558708,3.4840978517424275,False,True
26.75,216,t216,220,700.0,62,1,4,0.6595289834555186,False,173.09246494354147,2.0914714437553084,False,False
26.95,217,t217,220,150.0,53,4,2,0.6850347874650556,True,37.130098211291525,2.164220851547351,True,False
27.13,218,t218,300,1000.0,67,3,4,0.7552326777682296,False,242.77213876642452,3.2363160826480692,False,False
27.36,219,t219,270,1000.0,62,0,4,0.7590875801593738,False,310.32003668245056,2.7383100244724607,False,False
27.48,220,t220,270,1000.0,73,5,2,0.6599924074062061,False,218.4362609655183,2.63115737863728,False,False
27.54,221,t221,300,250.0,21,3,4,0.7495362060310469,False,69.06684975877741,2.896987451409834,False,False
27.77,222,t222,300,1000.0,64,3,7,0.6799678220151767,False,307.9866826926253,2.867291986651028,False,False
27.95,223,t223,80,50.0,92,2,3,0.6826969481622339,True,3.990874212346405,0.8123809911640145,True,True
28.14,224,t224,220,700.0,29,5,1,0.6613614223294969,False,164.419128707449,2.1274489007008253,False,False
28.52,225,t225,80,50.0,37,5,1,0.6573908605495736,True,3.967995895597467,0.865315877720251,True,False
28.53,226,t226,80,50.0,51,1,5,0.6592638192366322,False,9.939762514792939,1.56391043920589,False,True
28.84,227,t227,220,150.0,32,3,7,0.6756251322415397,False,33.664667652623756,2.2435288123145103,False,False
28.99,228,t228,220,700.0,87,5,1,0.6596737100052488,False,144.47011183260224,2.400932182934664,False,False
29.08,229,t229,220,150.0,63,1,4,0.6557465856045901,True,32.139600555807014,2.2779325240777126,True,False
29.77,230,t230,270,200.0,62,6,3,0.6868039490849623,True,57.42038128486848,2.5216023683101287,True,True
29.93,231,t231,220,150.0,32,0,4,0.7531624952228531,False,38.80017220930205,2.206979534411708,False,False
30.09,232,t232,220,150.0,86,0,4,0.7473559119850627,True,36.531759650277024,2.0635801521158537,True,False
30.17,233,t233,300,1200.0,39,0,6,0.686731955315539,False,361.8059343565858,3.220310452741739,False,False
30.21,235,t235,220,150.0,97,0,2,0.7183108782602347,True,31.116608829501693,2.0569335086364178,True,False
30.21,234,t234,300,250.0,43,6,7,0.6609422100711732,False,67.33183270818334,3.0199845861506116,False,False
30.22,236,t236,80,50.0,88,7,1,0.6859018549547556,True,3.8456035916945046,0.7466848485801103,True,False
30.29,237,t237,270,200.0,98,5,1,0.6557369024718104,True,63.62535142031685,2.806033241348571,True,False
30.3,238,t238,170,500.0,29,2,3,0.6846251910171711,True,87.93558076320585,1.6125580709418619,True,True
30.31,239,t239,80,50.0,40,5,1,0.6580528310890409,True,3.4704887556369663,0.8297106125293721,True,False
30.52,240,t240,80,50.0,75,1,2,0.7071743591709613,True,4.189501902986666,0.7273713195361186,True,False
30.82,241,t241,270,200.0,42,2,3,0.6865148690150095,False,170.63455050264122,4.172905082811875,False,True
30.87,242,t242,300,250.0,60,6,4,0.7240034995275378,False,68.2623908406344,2.9477380523006893,False,False
31.14,243,t243,270,200.0,73,5,7,0.6613324402410298,True,46.52718777524966,2.881960889064961,True,False
31.15,244,t244,270,1000.0,42,4,6,0.6985928602905865,False,312.6658946947441,2.6073999058185837,False,False
31.25,245,t245,220,150.0,38,3,2,0.7355455801024954,True,33.67786759647413,2.3184399589921116,True,False
31.36,246,t246,300,1000.0,74,1,2,0.7086130538057239,False,270.9362156675848,3.283023365256855,False,False
31.42,247,t247,170,700.0,49,4,2,0.6869162735339364,False,137.01662844629493,1.797450074603006,False,False
31.54,248,t248,170,700.0,58,7,3,0.6503736705209774,False,320.7033652100569,4.315132020891381,False,True
31.58,249,t249,80,50.0,77,0,2,0.7195268425132118,True,3.9188170646108444,0.8591953389307921,True,False
31.92,250,t250,220,700.0,50,7,6,0.6826658939766473,False,136.03985160241908,2.269285850167595,False,False
32.03,251,t251,80,50.0,79,1,4,0.65821383571068,True,4.202157713981548,0.8420596339553804,True,False
32.14,252,t252,120,75.0,83,0,6,0.6822539828758948,True,9.862351384518435,1.1281550237002398,True,False
32.15,253,t253,270,1000.0,65,6,7,0.6571315476879315,False,275.29650789124935,2.502112473770509,False,False
32.22,254,t254,170,100.0,62,5,1,0.6603224411339267,True,18.449447583311446,1.7452015243116343,True,False
32.29,255,t255,170,100.0,98,5,1,0.6625466589779149,True,14.718725219424334,1.811519159264567,True,False
32.31,256,t256,270,200.0,65,7,1,0.6876144845223272,True,53.656973884419266,2.438376510879521,True,False
32.42,257,t257,270,200.0,81,7,1,0.6892928614985473,False,56.43196554694092,2.6728662940708534,True,False
32.47,258,t258,220,150.0,81,1,2,0.7038489745477913,True,27.30905289002909,2.2040185746013976,True,False
32.57,259,t259,300,1000.0,59,3,4,0.7439536637286078,False,244.96929288748433,2.994913678329093,False,False
32.62,260,t260,220,700.0,76,7,6,0.6784207579152962,False,166.9674892540446,2.1931175144510267,False,False
32.91,261,t261,120,75.0,93,7,2,0.6436248674058617,True,7.283219665449407,1.2710195629313656,True,False
